Tri   ,Année   ,Périmètre juridique ,Legal perimeter ,Périmètre spatial             ,country                  ,Filière        ,Sector                   ,Type d'énergie ,Type of energy ,Production            ,Unité ,Méthode de consolidation ,Consolidation method ,city             ,lat      ,lng     ,population ,alpha-2 ,alpha-3 ,country-code ,iso_3166-2    ,region   ,sub-region                      ,intermediate-region ,region-code ,sub-region-code ,intermediate-region-code
 53.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Mexique                       ,Mexico                   ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   439.177484854999   ,GWh   ,Nette                    ,Net                  ,Mexico City      ,19.4424  ,-99.131 ,19028000.0 ,MX      ,MEX     ,       484.0 ,ISO 3166-2:MX ,Americas ,Latin America and the Caribbean ,Central America     ,        019 ,            419 ,                    13.0
 54.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Mexique                       ,Mexico                   ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   248.086219909999   ,GWh   ,Nette                    ,Net                  ,Mexico City      ,19.4424  ,-99.131 ,19028000.0 ,MX      ,MEX     ,       484.0 ,ISO 3166-2:MX ,Americas ,Latin America and the Caribbean ,Central America     ,        019 ,            419 ,                    13.0
151.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Mexique                       ,Mexico                   ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   469.420227999999   ,GWh   ,Nette                    ,Net                  ,Mexico City      ,19.4424  ,-99.131 ,19028000.0 ,MX      ,MEX     ,       484.0 ,ISO 3166-2:MX ,Americas ,Latin America and the Caribbean ,Central America     ,        019 ,            419 ,                    13.0
152.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Mexique                       ,Mexico                   ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   257.13958955       ,GWh   ,Nette                    ,Net                  ,Mexico City      ,19.4424  ,-99.131 ,19028000.0 ,MX      ,MEX     ,       484.0 ,ISO 3166-2:MX ,Americas ,Latin America and the Caribbean ,Central America     ,        019 ,            419 ,                    13.0
253.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Mexique                       ,Mexico                   ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   620.784            ,GWh   ,Nette                    ,Net                  ,Mexico City      ,19.4424  ,-99.131 ,19028000.0 ,MX      ,MEX     ,       484.0 ,ISO 3166-2:MX ,Americas ,Latin America and the Caribbean ,Central America     ,        019 ,            419 ,                    13.0
269.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Mexique                       ,Mexico                   ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   261.347            ,GWh   ,Nette                    ,Net                  ,Mexico City      ,19.4424  ,-99.131 ,19028000.0 ,MX      ,MEX     ,       484.0 ,ISO 3166-2:MX ,Americas ,Latin America and the Caribbean ,Central America     ,        019 ,            419 ,                    13.0
352.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Mexique                       ,Mexico                   ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   651.906            ,GWh   ,Nette                    ,Net                  ,Mexico City      ,19.4424  ,-99.131 ,19028000.0 ,MX      ,MEX     ,       484.0 ,ISO 3166-2:MX ,Americas ,Latin America and the Caribbean ,Central America     ,        019 ,            419 ,                    13.0
369.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Mexique                       ,Mexico                   ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   122.161            ,GWh   ,Nette                    ,Net                  ,Mexico City      ,19.4424  ,-99.131 ,19028000.0 ,MX      ,MEX     ,       484.0 ,ISO 3166-2:MX ,Americas ,Latin America and the Caribbean ,Central America     ,        019 ,            419 ,                    13.0
 55.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Charbon        ,Coal                     ,Électrique     ,Electric       ,    13.759272         ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
 56.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   189.989327         ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
 57.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Divers         ,Various                  ,Électrique     ,Electric       ,    82.4385072        ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
 58.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Charbon        ,Coal                     ,Chaleur        ,Heat           ,   786.04784812       ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
 59.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Gaz            ,Gas                      ,Chaleur        ,Heat           ,    66.600318         ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
 60.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Divers         ,Various                  ,Chaleur        ,Heat           ,   105.04133736       ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
153.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Charbon        ,Coal                     ,Électrique     ,Electric       ,    24.9153344358     ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
154.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,    24.8              ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
155.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Divers         ,Various                  ,Électrique     ,Electric       ,    79.027555         ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
156.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Charbon        ,Coal                     ,Chaleur        ,Heat           ,   869.8818252932     ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
157.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Gaz            ,Gas                      ,Chaleur        ,Heat           ,    90.284067384      ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
158.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Divers         ,Various                  ,Chaleur        ,Heat           ,   152.963926544      ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
222.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Charbon        ,Coal                     ,Électrique     ,Electric       ,    14.136894141      ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
282.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Divers         ,Various                  ,Électrique     ,Electric       ,   102.3455558        ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
284.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Charbon        ,Coal                     ,Chaleur        ,Heat           ,   866.107452218      ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
291.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Gaz            ,Gas                      ,Chaleur        ,Heat           ,    33.555013072      ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
293.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Divers         ,Various                  ,Chaleur        ,Heat           ,   135.813463         ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
322.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Charbon        ,Coal                     ,Électrique     ,Electric       ,    22.7432269475     ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
382.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Divers         ,Various                  ,Électrique     ,Electric       ,    97.9771784        ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
384.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Charbon        ,Coal                     ,Chaleur        ,Heat           ,   886.866425866      ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
391.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Pologne                       ,Poland                   ,Divers         ,Various                  ,Chaleur        ,Heat           ,   185.5695914        ,GWh   ,Nette                    ,Net                  ,Katowice         ,50.2604  ,19.02   , 2746000.0 ,PL      ,POL     ,       616.0 ,ISO 3166-2:PL ,Europe   ,Eastern Europe                  ,                    ,        150 ,            151 ,                      
 61.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Suisse                        ,Switzerland              ,Hydraulique    ,Hydraulic                ,Électrique     ,Electric       ,   160.0914618        ,GWh   ,Nette                    ,Net                  ,Geneva           ,46.21    ,6.14    , 1240000.0 ,CH      ,CHE     ,       756.0 ,ISO 3166-2:CH ,Europe   ,Western Europe                  ,                    ,        150 ,            155 ,                      
160.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Suisse                        ,Switzerland              ,Hydraulique    ,Hydraulic                ,Électrique     ,Electric       ,   268.5108327        ,GWh   ,Nette                    ,Net                  ,Geneva           ,46.21    ,6.14    , 1240000.0 ,CH      ,CHE     ,       756.0 ,ISO 3166-2:CH ,Europe   ,Western Europe                  ,                    ,        150 ,            155 ,                      
241.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Suisse                        ,Switzerland              ,Hydraulique    ,Hydraulic                ,Électrique     ,Electric       ,   292.589727         ,GWh   ,Nette                    ,Net                  ,Geneva           ,46.21    ,6.14    , 1240000.0 ,CH      ,CHE     ,       756.0 ,ISO 3166-2:CH ,Europe   ,Western Europe                  ,                    ,        150 ,            155 ,                      
340.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Suisse                        ,Switzerland              ,Hydraulique    ,Hydraulic                ,Électrique     ,Electric       ,   273.28878          ,GWh   ,Nette                    ,Net                  ,Geneva           ,46.21    ,6.14    , 1240000.0 ,CH      ,CHE     ,       756.0 ,ISO 3166-2:CH ,Europe   ,Western Europe                  ,                    ,        150 ,            155 ,                      
 62.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Nucléaire      ,Nuclear                  ,Électrique     ,Electric       , 34880.0              ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
 63.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Charbon        ,Coal                     ,Électrique     ,Electric       ,    50.576            ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
 64.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   957.032754730999   ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
 65.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Solaire        ,Solar                    ,Électrique     ,Electric       ,     4.13888051999999 ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
163.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Nucléaire      ,Nuclear                  ,Électrique     ,Electric       , 33368.0              ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
164.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Charbon        ,Coal                     ,Électrique     ,Electric       ,   490.479            ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
165.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Gaz            ,Gas                      ,Électrique     ,Electric       ,  2601.427            ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
166.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   881.67595550614    ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
167.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Biomasse       ,Biomass                  ,Électrique     ,Electric       ,    13.7402509        ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
168.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Divers         ,Various                  ,Chaleur        ,Heat           ,     1.708974         ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
169.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Autres ENR     ,Other Renewable Energies ,Chaleur        ,Heat           ,     1.708974         ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
218.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Nucléaire      ,Nuclear                  ,Électrique     ,Electric       , 36533.6              ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
223.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Charbon        ,Coal                     ,Électrique     ,Electric       ,  1161.638            ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
232.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Gaz            ,Gas                      ,Électrique     ,Electric       ,  4860.719            ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
256.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,  1111.89660168       ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
278.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Biomasse       ,Biomass                  ,Électrique     ,Electric       ,    27.4805018        ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
294.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Divers         ,Various                  ,Chaleur        ,Heat           ,     3.3170086        ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
297.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Autres ENR     ,Other Renewable Energies ,Chaleur        ,Heat           ,     3.3170086        ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
318.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Nucléaire      ,Nuclear                  ,Électrique     ,Electric       , 40825.6704           ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
323.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Charbon        ,Coal                     ,Électrique     ,Electric       ,  2570.423            ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
332.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Gaz            ,Gas                      ,Électrique     ,Electric       ,  6202.273            ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
355.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,  2046.99             ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
377.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Biomasse       ,Biomass                  ,Électrique     ,Electric       ,    28.4099438        ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
392.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Divers         ,Various                  ,Chaleur        ,Heat           ,     1.5710568        ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
395.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Royaume-Uni                   ,United Kingdom           ,Autres ENR     ,Other Renewable Energies ,Chaleur        ,Heat           ,     1.5710568        ,GWh   ,Nette                    ,Net                  ,London           ,51.5     ,-0.1167 , 8567000.0 ,GB      ,GBR     ,       826.0 ,ISO 3166-2:GB ,Europe   ,Northern Europe                 ,                    ,        150 ,            154 ,                      
 66.0 ,20220.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Éolienne       ,Wind                     ,Électrique     ,Electric       , 12475.92442          ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
 67.0 ,20220.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Solaire        ,Solar                    ,Électrique     ,Electric       ,  2079.972            ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
170.0 ,20210.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Nucléaire      ,Nuclear                  ,Électrique     ,Electric       , 10105.9784           ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
171.0 ,20210.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Éolienne       ,Wind                     ,Électrique     ,Electric       , 10627.3083452298     ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
172.0 ,20210.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Solaire        ,Solar                    ,Électrique     ,Electric       ,  1277.17935122426    ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
219.0 ,20200.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Nucléaire      ,Nuclear                  ,Électrique     ,Electric       , 16607.737788         ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
257.0 ,20200.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,  9377.013            ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
271.0 ,20200.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   529.315            ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
319.0 ,20190.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Nucléaire      ,Nuclear                  ,Électrique     ,Electric       , 16864.666392         ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
356.0 ,20190.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,  8951.568            ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
371.0 ,20190.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   418.635            ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
378.0 ,20190.0 ,Groupe EDF          ,EDF group       ,États-Unis                    ,United States of America ,Biomasse       ,Biomass                  ,Électrique     ,Electric       ,   180.826            ,GWh   ,Nette                    ,Net                  ,                 ,         ,        ,           ,US      ,USA     ,       840.0 ,ISO 3166-2:US ,Americas ,Northern America                ,                    ,        019 ,            021 ,                      
 68.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Viêt Nam                      ,Vietnam                  ,Gaz            ,Gas                      ,Électrique     ,Electric       ,  2536.79625          ,GWh   ,Nette                    ,Net                  ,Ho Chi Minh City ,10.78    ,106.695 , 5314000.0 ,VN      ,VNM     ,       704.0 ,ISO 3166-2:VN ,Asia     ,South-eastern Asia              ,                    ,        142 ,            035 ,                      
